,Path,Class,Length
13820,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152357_2273-152357-0013.npy,1,978
13821,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152357_2273-152357-0019.npy,1,973
13822,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152357_2273-152357-0026.npy,1,959
13823,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152357_2273-152357-0033.npy,1,825
13824,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152363_2273-152363-0001.npy,1,933
13825,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152363_2273-152363-0005.npy,1,862
13826,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152363_2273-152363-0006.npy,1,931
13827,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152363_2273-152363-0018.npy,1,976
13828,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2273\2273_152363_2273-152363-0019.npy,1,949
13829,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0000.npy,1,998
13830,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0010.npy,1,892
13831,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0011.npy,1,795
13832,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0025.npy,1,845
13833,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0063.npy,1,985
13834,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0070.npy,1,785
13835,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0073.npy,1,994
13836,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0077.npy,1,825
13837,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2279\2279_141140_2279-141140-0086.npy,1,893
13838,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_121761_228-121761-0000.npy,1,900
13839,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_121761_228-121761-0018.npy,1,927
13840,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_121761_228-121761-0023.npy,1,428
13841,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_121761_228-121761-0033.npy,1,847
13842,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_121761_228-121761-0037.npy,1,924
13843,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_121761_228-121761-0049.npy,1,839
13844,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_131212_228-131212-0013.npy,1,950
13845,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_131212_228-131212-0026.npy,1,938
13846,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_131212_228-131212-0043.npy,1,881
13847,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_131212_228-131212-0044.npy,1,924
13848,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_131212_228-131212-0047.npy,1,891
13849,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_133094_228-133094-0000.npy,1,1005
13850,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_133094_228-133094-0014.npy,1,259
13851,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\228\228_133094_228-133094-0015.npy,1,666
13852,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0003.npy,1,748
13853,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0025.npy,1,779
13854,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0026.npy,1,770
13855,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0030.npy,1,915
13856,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0041.npy,1,270
13857,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0042.npy,1,872
13858,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0095.npy,1,917
13859,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0096.npy,1,995
13860,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0097.npy,1,643
13861,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0100.npy,1,609
13862,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0105.npy,1,978
13863,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0114.npy,1,971
13864,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0127.npy,1,915
13865,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0130.npy,1,718
13866,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0139.npy,1,852
13867,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0144.npy,1,395
13868,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2284\2284_135909_2284-135909-0148.npy,1,252
13869,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150679_2292-150679-0011.npy,1,781
13870,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150679_2292-150679-0035.npy,1,923
13871,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150679_2292-150679-0038.npy,1,988
13872,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150679_2292-150679-0041.npy,1,744
13873,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150679_2292-150679-0062.npy,1,833
13874,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0000.npy,1,773
13875,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0022.npy,1,959
13876,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0023.npy,1,929
13877,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0024.npy,1,912
13878,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0025.npy,1,485
13879,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0032.npy,1,931
13880,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0036.npy,1,692
13881,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0052.npy,1,988
13882,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0065.npy,1,753
13883,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2292\2292_150689_2292-150689-0074.npy,1,588
13884,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_174934_2297-174934-0007.npy,1,308
13885,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_174934_2297-174934-0008.npy,1,882
13886,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_174934_2297-174934-0021.npy,1,958
13887,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_174934_2297-174934-0029.npy,1,968
13888,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_28913_2297-28913-0000.npy,1,990
13889,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_28913_2297-28913-0004.npy,1,791
13890,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_28913_2297-28913-0009.npy,1,839
13891,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_28913_2297-28913-0033.npy,1,340
13892,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_28913_2297-28913-0035.npy,1,894
13893,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_28913_2297-28913-0045.npy,1,430
13894,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_8377_2297-8377-0003.npy,1,443
13895,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_8377_2297-8377-0016.npy,1,922
13896,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_8377_2297-8377-0021.npy,1,916
13897,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_8377_2297-8377-0045.npy,1,967
13898,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2297\2297_8377_2297-8377-0046.npy,1,902
13899,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0000.npy,1,918
13900,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0006.npy,1,963
13901,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0010.npy,1,918
13902,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0018.npy,1,964
13903,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0021.npy,1,858
13904,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0024.npy,1,548
13905,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0032.npy,1,1022
13906,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0033.npy,1,871
13907,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0042.npy,1,919
13908,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_134424_2301-134424-0045.npy,1,835
13909,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157471_2301-157471-0006.npy,1,941
13910,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157880_2301-157880-0003.npy,1,753
13911,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157880_2301-157880-0004.npy,1,874
13912,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157880_2301-157880-0021.npy,1,981
13913,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157880_2301-157880-0042.npy,1,1000
13914,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157880_2301-157880-0053.npy,1,831
13915,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157880_2301-157880-0057.npy,1,267
13916,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2301\2301_157880_2301-157880-0060.npy,1,480
13917,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152159_2309-152159-0009.npy,1,765
13918,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152159_2309-152159-0012.npy,1,652
13919,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152159_2309-152159-0014.npy,1,930
13920,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152159_2309-152159-0035.npy,1,1024
13921,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152160_2309-152160-0022.npy,1,908
13922,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152160_2309-152160-0023.npy,1,356
13923,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152160_2309-152160-0030.npy,1,130
13924,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152160_2309-152160-0043.npy,1,874
13925,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152160_2309-152160-0052.npy,1,225
13926,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152160_2309-152160-0062.npy,1,625
13927,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_152160_2309-152160-0069.npy,1,447
13928,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_167347_2309-167347-0012.npy,1,502
13929,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_167347_2309-167347-0018.npy,1,993
13930,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_167347_2309-167347-0024.npy,1,741
13931,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_167347_2309-167347-0029.npy,1,743
13932,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_167347_2309-167347-0032.npy,1,934
13933,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2309\2309_167347_2309-167347-0035.npy,1,852
13934,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_147629_2312-147629-0010.npy,1,868
13935,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_147629_2312-147629-0017.npy,1,919
13936,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_147629_2312-147629-0024.npy,1,198
13937,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_147629_2312-147629-0032.npy,1,993
13938,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_147629_2312-147629-0033.npy,1,818
13939,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_157868_2312-157868-0001.npy,1,876
13940,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_157868_2312-157868-0016.npy,1,869
13941,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_157868_2312-157868-0018.npy,1,927
13942,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_157868_2312-157868-0023.npy,1,928
13943,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_157868_2312-157868-0041.npy,1,989
13944,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0001.npy,1,350
13945,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0004.npy,1,880
13946,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0005.npy,1,199
13947,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0018.npy,1,838
13948,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0022.npy,1,490
13949,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0031.npy,1,872
13950,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0036.npy,1,561
13951,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2312\2312_161206_2312-161206-0039.npy,1,965
13952,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_158764_2339-158764-0015.npy,1,278
13953,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_158764_2339-158764-0037.npy,1,548
13954,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_158764_2339-158764-0046.npy,1,170
13955,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_158764_2339-158764-0060.npy,1,587
13956,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_158764_2339-158764-0062.npy,1,425
13957,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_158764_2339-158764-0070.npy,1,872
13958,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_181100_2339-181100-0040.npy,1,299
13959,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_181101_2339-181101-0015.npy,1,218
13960,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_181101_2339-181101-0018.npy,1,914
13961,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_181101_2339-181101-0041.npy,1,967
13962,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_181101_2339-181101-0055.npy,1,954
13963,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2339\2339_181101_2339-181101-0056.npy,1,924
13964,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2341\2341_151701_2341-151701-0012.npy,1,267
13965,C:\Users\boris\Documents\notebok\госзнак\train\train\noisy\2341\2341_151701_2341-151701-0020.npy,1,480
